id;geom
681;LINESTRING(-8.622396 41.147199,-8.622189 41.147541,-8.621784 41.147532,-8.620686 41.147334,-8.620677 41.147289,-8.620524 41.147262,-8.620191 41.146497,-8.620200 41.146389,-8.619480 41.146038,-8.618661 41.145903,-8.618346 41.144967,-8.618364 41.143914,-8.617680 41.143131,-8.617410 41.142672,-8.616744 41.142456,-8.615439 41.142753,-8.615259 41.141700,-8.615232 41.140899,-8.614044 41.141151,-8.612982 41.141502,-8.609139 41.140908,-8.607573 41.141259,-8.605917 41.141646,-8.603712 41.141772,-8.601048 41.142006,-8.598582 41.141448,-8.596215 41.140377,-8.593542 41.140017,-8.590914 41.140215,-8.588394 41.141385,-8.586603 41.143149,-8.583930 41.143617,-8.581626 41.143725,-8.580591 41.143698,-8.578206 41.144508,-8.576460 41.144121,-8.573760 41.143914,-8.572590 41.142951,-8.571537 41.142159,-8.569989 41.140989,-8.568378 41.140548,-8.567433 41.140278,-8.565966 41.140404,-8.564193 41.140872,-8.562681 41.141205,-8.562357 41.141205,-8.562321 41.141187,-8.562186 41.141178,-8.561250 41.140350,-8.560926 41.139765,-8.560890 41.139720,-8.560872 41.139702)
682;LINESTRING(-8.624295 41.155632,-8.624313 41.155632,-8.624322 41.155632,-8.624331 41.155596,-8.623953 41.155578,-8.622207 41.155893,-8.620893 41.155371,-8.621037 41.154156,-8.620767 41.152527,-8.621766 41.151438,-8.623035 41.150763,-8.622981 41.149863,-8.622738 41.148531,-8.622711 41.148072,-8.627238 41.144715,-8.630208 41.145219,-8.622756 41.148702,-8.622711 41.148090,-8.622315 41.147667,-8.622189 41.147631,-8.622288 41.147451,-8.622432 41.147163,-8.622387 41.147190,-8.622450 41.147208,-8.622450 41.147226)
683;LINESTRING(-8.612118 41.147334,-8.612118 41.147694,-8.612595 41.148162,-8.613909 41.148333,-8.614395 41.148117,-8.613864 41.147820,-8.613747 41.147100,-8.613549 41.146101,-8.612856 41.145975,-8.611938 41.146047,-8.611911 41.146056,-8.610939 41.146038,-8.610912 41.145363,-8.610723 41.144508,-8.610363 41.143365,-8.608905 41.143149,-8.608509 41.143086,-8.607735 41.142681,-8.605611 41.142627,-8.604846 41.144202,-8.604243 41.145318,-8.603541 41.145480,-8.602866 41.145552,-8.601291 41.145705,-8.599050 41.145867,-8.596710 41.145939,-8.594352 41.146155,-8.592471 41.146497,-8.590671 41.146830,-8.588835 41.147163,-8.587179 41.147397,-8.586135 41.148324,-8.585757 41.148792,-8.585667 41.148792,-8.585676 41.148837)
684;LINESTRING(-8.615619 41.148585,-8.615763 41.148855,-8.616015 41.148360,-8.616078 41.147550,-8.616105 41.147550,-8.616339 41.147163,-8.617428 41.147226,-8.617527 41.147217,-8.618022 41.147784,-8.618166 41.148405,-8.618292 41.148504,-8.618571 41.148567,-8.618688 41.148558,-8.618886 41.148576,-8.619426 41.148558,-8.619813 41.148036,-8.620002 41.147820,-8.620290 41.147505,-8.620290 41.147496,-8.620362 41.146974,-8.620200 41.146281,-8.620173 41.146272,-8.620416 41.145957,-8.622333 41.145642,-8.624979 41.145444,-8.627499 41.145273,-8.629245 41.146038,-8.630568 41.146407,-8.630946 41.146362,-8.630964 41.146362,-8.630982 41.146371,-8.630973 41.146371,-8.631972 41.146497,-8.633187 41.147172,-8.633700 41.147667,-8.633961 41.147739)
685;LINESTRING(-8.649450 41.167269,-8.649720 41.166855,-8.649666 41.166810,-8.649639 41.166216,-8.648055 41.166018,-8.647443 41.165928,-8.645526 41.165550,-8.644698 41.165424,-8.643924 41.165271,-8.642250 41.164974,-8.642124 41.164902,-8.641800 41.164812,-8.641791 41.164839,-8.641701 41.164830,-8.641296 41.164794,-8.641269 41.164803,-8.641044 41.164803,-8.640729 41.164758,-8.640513 41.164722,-8.640234 41.164722,-8.640180 41.164722,-8.640162 41.164713,-8.640036 41.164722,-8.639982 41.164713,-8.639883 41.164695,-8.639649 41.164677,-8.639055 41.165154,-8.640117 41.166000,-8.638488 41.166270,-8.637831 41.168133,-8.637174 41.168268,-8.636283 41.168709,-8.636283 41.168682,-8.634906 41.169690,-8.632692 41.169555,-8.632044 41.169843,-8.631198 41.170149,-8.630802 41.169870,-8.630748 41.169690,-8.630766 41.169690)
686;LINESTRING(-8.585649 41.148549,-8.585694 41.148657,-8.585775 41.148972,-8.586009 41.148981,-8.586576 41.148990,-8.587764 41.149332,-8.589168 41.149773,-8.591292 41.150277,-8.593398 41.150835,-8.593461 41.150862,-8.593443 41.150853,-8.593443 41.150844,-8.593461 41.150817,-8.593587 41.150898,-8.594460 41.151681,-8.594946 41.153139,-8.595360 41.154291,-8.595360 41.155074,-8.594937 41.155857,-8.594559 41.156550,-8.593866 41.157639,-8.592831 41.159376,-8.591949 41.160933,-8.590698 41.162508,-8.589501 41.163930,-8.588826 41.165280)
687;LINESTRING(-8.611668 41.168817,-8.611632 41.168781,-8.611632 41.168826,-8.611641 41.168817,-8.611623 41.168808,-8.611677 41.168916,-8.612262 41.168565,-8.612199 41.168034,-8.611965 41.167449,-8.611965 41.167431,-8.611749 41.166909,-8.611614 41.166504,-8.613189 41.166603,-8.615493 41.167557,-8.616591 41.167665,-8.618553 41.167521,-8.619642 41.167494,-8.620236 41.167494,-8.622000 41.167431,-8.623305 41.167494,-8.623566 41.167512,-8.623629 41.167503,-8.623620 41.167440,-8.623611 41.167431,-8.623611 41.167449,-8.623629 41.167485,-8.623800 41.167458,-8.624871 41.167224,-8.624844 41.167170,-8.624844 41.167161,-8.624853 41.167170,-8.624880 41.167179,-8.624961 41.167206,-8.625015 41.167233,-8.625033 41.167260,-8.625015 41.167215,-8.625753 41.166972,-8.626950 41.166522,-8.628687 41.166000,-8.630523 41.165217,-8.631477 41.164785,-8.631549 41.164749,-8.631549 41.164767,-8.631729 41.164731,-8.631927 41.164605,-8.631918 41.164587)
688;LINESTRING(-8.635302 41.152446,-8.635338 41.152392,-8.635248 41.152392,-8.635221 41.152419,-8.635221 41.152446,-8.635212 41.152455,-8.634546 41.152437,-8.632989 41.152617,-8.632548 41.152662,-8.632098 41.152635,-8.631306 41.152581,-8.630055 41.152545,-8.627931 41.152383,-8.627067 41.152212,-8.626833 41.152086,-8.626815 41.152068,-8.626815 41.152122,-8.626815 41.152095,-8.626599 41.152176,-8.625492 41.152500,-8.623989 41.152914,-8.622144 41.152743,-8.621181 41.152689,-8.621217 41.152671,-8.620929 41.152617,-8.621307 41.151654,-8.622594 41.150952,-8.623062 41.150268,-8.622945 41.149440,-8.621946 41.149449,-8.621253 41.149593,-8.620164 41.149737,-8.619678 41.149755,-8.619642 41.149755,-8.619624 41.149782,-8.619633 41.149764)
689;LINESTRING(-8.649531 41.167350,-8.649594 41.167224,-8.649747 41.166693,-8.649720 41.166585,-8.649693 41.166585,-8.649639 41.166585,-8.649369 41.166234,-8.647920 41.166036,-8.647893 41.166036,-8.647443 41.165964,-8.645382 41.165550,-8.644842 41.165460,-8.644527 41.165433,-8.644500 41.165433,-8.644221 41.165379,-8.643960 41.165343,-8.643978 41.165343,-8.643798 41.165316,-8.643717 41.165298,-8.642709 41.165100,-8.641647 41.164902,-8.641575 41.164884,-8.641512 41.164866,-8.641458 41.164830,-8.641125 41.164767,-8.640162 41.164623,-8.640000 41.164614,-8.639442 41.164560,-8.638578 41.164551,-8.638317 41.164524,-8.638299 41.164524,-8.637921 41.164506,-8.636265 41.164227,-8.634456 41.163633,-8.634276 41.163570,-8.633628 41.163318,-8.633142 41.162796,-8.632323 41.162076,-8.630532 41.162976,-8.628543 41.163588,-8.627634 41.163534,-8.627679 41.163525,-8.627355 41.163507,-8.625951 41.163426,-8.625861 41.163417,-8.624520 41.163318,-8.622531 41.162940,-8.621073 41.162715,-8.621127 41.162733,-8.620713 41.162679,-8.618733 41.162544,-8.616933 41.162391,-8.616843 41.162418,-8.616834 41.162445,-8.615178 41.162184,-8.614575 41.162058,-8.614584 41.162103,-8.614341 41.162094,-8.613144 41.161833,-8.612766 41.161878,-8.611569 41.161743,-8.611587 41.161716,-8.611569 41.161743,-8.610318 41.161572,-8.609463 41.161410,-8.607636 41.161050,-8.605980 41.160699,-8.604945 41.160483,-8.603289 41.159979,-8.601849 41.159637,-8.601885 41.159646,-8.601219 41.159475,-8.599554 41.159034,-8.599545 41.159034,-8.599302 41.158953,-8.598708 41.158647,-8.598942 41.157225,-8.599275 41.155398,-8.599527 41.153985,-8.599590 41.153922,-8.599644 41.153778,-8.599653 41.153409,-8.599923 41.152014,-8.600193 41.150412,-8.600427 41.149107,-8.600481 41.148936,-8.600769 41.148405,-8.600661 41.147703,-8.600256 41.147685,-8.599887 41.147397,-8.599590 41.146713,-8.599275 41.146092,-8.599203 41.145894,-8.598744 41.145840,-8.597898 41.145930,-8.597835 41.145930,-8.597826 41.145921,-8.597691 41.145957,-8.597691 41.146038,-8.597664 41.146074,-8.597655 41.146083)
690;LINESTRING(-8.609616 41.151321,-8.609544 41.151348,-8.609535 41.151339,-8.609922 41.152095,-8.609931 41.153445,-8.609931 41.153499,-8.609922 41.153508,-8.609985 41.154174,-8.609337 41.155722,-8.609274 41.157135,-8.609112 41.157063,-8.608797 41.158098,-8.607978 41.160006,-8.606412 41.163462,-8.606223 41.164542,-8.606223 41.164767,-8.606439 41.166657,-8.606412 41.168934,-8.605350 41.170392,-8.605296 41.170455,-8.605278 41.170464,-8.605098 41.170689,-8.604387 41.172462,-8.606970 41.172876,-8.607654 41.173236,-8.609148 41.174028,-8.611677 41.174523,-8.612991 41.174586,-8.615376 41.174298,-8.617725 41.173992,-8.619138 41.173875,-8.621712 41.173956,-8.622369 41.176449,-8.622225 41.179626,-8.622423 41.182848,-8.624475 41.186052,-8.626491 41.189067,-8.628093 41.191875,-8.628336 41.195124,-8.627409 41.198616,-8.627373 41.202819,-8.627265 41.206383,-8.627175 41.209479,-8.627085 41.212566,-8.626959 41.215527,-8.626887 41.217786,-8.625690 41.218308,-8.623971 41.219271,-8.623863 41.219325,-8.623656 41.219676,-8.623566 41.219991,-8.623692 41.221215,-8.623827 41.222583,-8.622126 41.223375,-8.619903 41.224473,-8.617428 41.224653,-8.615691 41.224788,-8.615412 41.224563,-8.615052 41.222916,-8.614359 41.221188,-8.614332 41.221089)
691;LINESTRING(-8.636751 41.159286,-8.637111 41.159313,-8.639109 41.159646,-8.641152 41.159997,-8.640855 41.160654,-8.639316 41.161194,-8.638020 41.161698,-8.637282 41.162013,-8.635797 41.162625,-8.634366 41.163264,-8.633556 41.163246,-8.632845 41.162481,-8.632215 41.162175,-8.630316 41.163048,-8.628417 41.163579,-8.626797 41.163480,-8.625879 41.163426,-8.624889 41.163345,-8.622297 41.162895,-8.621046 41.162697,-8.621082 41.162643,-8.621109 41.162607,-8.619552 41.162625,-8.616996 41.162400,-8.614161 41.162085,-8.611731 41.161788,-8.611551 41.161761,-8.611461 41.161752,-8.610003 41.161554,-8.608365 41.161212,-8.607375 41.161032,-8.605557 41.160690,-8.603559 41.160132,-8.601228 41.159475,-8.599176 41.158917,-8.599095 41.158890,-8.599095 41.158899,-8.599104 41.158890,-8.598951 41.158863,-8.597907 41.159124,-8.596467 41.159619,-8.594919 41.159925,-8.593596 41.159475,-8.593128 41.159367,-8.593110 41.159349,-8.593092 41.159421,-8.592984 41.159169,-8.593128 41.158890,-8.593416 41.158305,-8.594181 41.157630,-8.595180 41.158278)
692;LINESTRING(-8.612163 41.148738,-8.612136 41.148225,-8.612586 41.148126,-8.613810 41.148369,-8.614179 41.148387,-8.614287 41.147820,-8.613603 41.147469,-8.613666 41.146254,-8.613567 41.145903,-8.613036 41.146011,-8.611884 41.146065,-8.611272 41.146290,-8.611002 41.147595,-8.610687 41.148756,-8.610390 41.149143,-8.609715 41.149152)
693;LINESTRING(-8.633700 41.160015,-8.633610 41.160051,-8.633196 41.159961,-8.632953 41.159889,-8.632746 41.160339,-8.632953 41.160843,-8.632674 41.161815,-8.630883 41.162814,-8.629182 41.163606,-8.626959 41.163516,-8.625348 41.163417,-8.625339 41.163336,-8.625357 41.163327,-8.625339 41.163336,-8.623899 41.163264,-8.621532 41.162760,-8.621235 41.162733,-8.621271 41.162742,-8.621298 41.162742,-8.621325 41.162733,-8.620092 41.162679,-8.618103 41.162535,-8.616474 41.162364,-8.614692 41.162094,-8.614512 41.162031,-8.614296 41.162049,-8.611650 41.161752,-8.608536 41.161212,-8.605944 41.160726,-8.603946 41.160240,-8.602416 41.159808,-8.601696 41.159574,-8.600742 41.159313,-8.599149 41.158863,-8.599122 41.158872,-8.599131 41.158863,-8.598681 41.158800,-8.596962 41.159439,-8.594946 41.160060,-8.593983 41.160393,-8.593938 41.160483,-8.594271 41.160681,-8.594046 41.161734,-8.593902 41.162445,-8.593875 41.162481,-8.593821 41.162661,-8.593794 41.162715,-8.593812 41.162679,-8.593839 41.162616,-8.593803 41.162823,-8.593542 41.164065,-8.592156 41.164551,-8.591166 41.164434,-8.590545 41.164290)
694;LINESTRING(-8.620956 41.161023,-8.621010 41.160987,-8.621145 41.160618,-8.621334 41.160447,-8.622009 41.160393,-8.623494 41.160168,-8.624574 41.159907,-8.626176 41.159223,-8.626977 41.158890,-8.626932 41.158908,-8.627004 41.158863,-8.627661 41.158557,-8.627607 41.158548,-8.627580 41.158566,-8.627571 41.158566,-8.627634 41.158530,-8.629515 41.158818,-8.630271 41.158116,-8.630685 41.157081,-8.631873 41.157144,-8.632836 41.158152,-8.634519 41.158881,-8.637084 41.159367,-8.637183 41.159304,-8.637696 41.159412,-8.639496 41.159700,-8.641017 41.159943,-8.642430 41.160204,-8.643735 41.160393,-8.645607 41.160708,-8.647830 41.161068,-8.649810 41.161401,-8.650638 41.161545,-8.650827 41.161599,-8.651061 41.161644,-8.652870 41.161932,-8.654859 41.162265,-8.654940 41.162274,-8.654931 41.162265,-8.654931 41.162256,-8.654931 41.162247,-8.656110 41.162031,-8.657901 41.161086,-8.659872 41.160294,-8.661960 41.159475,-8.663922 41.158719,-8.665488 41.158116,-8.667729 41.157216,-8.669700 41.156442,-8.670276 41.156244,-8.670258 41.156262)
695;LINESTRING(-8.604081 41.161131,-8.603892 41.161554,-8.603892 41.161545,-8.603910 41.161554,-8.603919 41.161608,-8.603937 41.161617,-8.604792 41.161959,-8.606259 41.162121,-8.606682 41.162139,-8.606682 41.162121,-8.607798 41.162256,-8.608491 41.162517,-8.609112 41.162481,-8.609994 41.162571,-8.610885 41.162697,-8.610921 41.162706,-8.610921 41.162715,-8.610993 41.162724,-8.612748 41.162931,-8.615340 41.163255,-8.617365 41.163516,-8.617923 41.163588,-8.618697 41.163687,-8.620002 41.163858,-8.621019 41.163966,-8.622801 41.164209,-8.623080 41.164236,-8.623116 41.164209,-8.623161 41.164191,-8.623170 41.164182,-8.623188 41.164164,-8.623197 41.164155)
696;LINESTRING(-8.609634 41.151735,-8.610021 41.152158,-8.609994 41.153364,-8.609985 41.153526,-8.609526 41.154615,-8.609778 41.155146,-8.611902 41.155218,-8.612001 41.156478,-8.612595 41.157243,-8.612109 41.158485,-8.611803 41.159646,-8.611578 41.160816,-8.611506 41.161230,-8.611524 41.161212,-8.611380 41.161869,-8.611164 41.162661,-8.612217 41.162859,-8.613972 41.163075,-8.615448 41.163282,-8.616321 41.163426,-8.617986 41.163588,-8.619399 41.163777,-8.619957 41.163849,-8.621163 41.163966,-8.623179 41.164254,-8.625240 41.164515,-8.626887 41.164731,-8.626851 41.164722,-8.626959 41.164749,-8.626770 41.165775,-8.626374 41.167197,-8.626824 41.168907,-8.627517 41.169762,-8.628624 41.169915,-8.628588 41.169960,-8.628480 41.170239,-8.628003 41.171031,-8.628462 41.171931,-8.628597 41.171490,-8.628588 41.171490,-8.628570 41.171508,-8.628570 41.171517,-8.628570 41.171508)
697;LINESTRING(-8.604819 41.161122,-8.604828 41.161122,-8.605017 41.160789,-8.604990 41.160753,-8.604981 41.160735,-8.604990 41.160708,-8.604765 41.160474,-8.604765 41.160447,-8.604432 41.160555,-8.603973 41.161464,-8.603991 41.161446,-8.603955 41.161734,-8.605449 41.162022,-8.606790 41.162193,-8.606655 41.163192,-8.606304 41.164992,-8.606439 41.166675,-8.606403 41.168196,-8.605818 41.169771,-8.605098 41.170653,-8.605089 41.170653,-8.604216 41.171751,-8.605179 41.173002,-8.605602 41.173668,-8.604477 41.173668,-8.602776 41.173713,-8.601354 41.173767,-8.601381 41.173758,-8.601264 41.173767,-8.600841 41.173902,-8.600832 41.173902,-8.600409 41.174199,-8.600112 41.174442,-8.600130 41.174442,-8.599860 41.174622,-8.600067 41.175333,-8.600139 41.175927,-8.600094 41.176134,-8.600094 41.176107,-8.600049 41.176179,-8.599734 41.176953,-8.599608 41.177214,-8.599608 41.177223,-8.599536 41.177349,-8.599095 41.178240,-8.600382 41.178870,-8.601750 41.179266,-8.602839 41.179590,-8.603424 41.179842,-8.603190 41.179923,-8.612163 41.218767,-8.612865 41.218596,-8.613657 41.218227,-8.614089 41.218038)
698;LINESTRING(-8.606331 41.150979,-8.605656 41.153697,-8.606061 41.153643,-8.597880 41.128065,-8.597205 41.130216,-8.606061 41.153589,-8.607573 41.153634,-8.610471 41.153607,-8.612046 41.153679,-8.612037 41.154507,-8.611983 41.156064,-8.612604 41.156910,-8.612703 41.157225,-8.612874 41.157018,-8.612883 41.157000,-8.612901 41.157009,-8.612919 41.157036,-8.612910 41.157036)
699;LINESTRING(-8.606628 41.160852,-8.605242 41.160546,-8.605827 41.159511,-8.605224 41.158908,-8.604513 41.158332,-8.604531 41.156604,-8.604657 41.154903,-8.604666 41.154885,-8.604657 41.154750,-8.604675 41.153607,-8.605134 41.153553,-8.605170 41.153535,-8.605620 41.153508,-8.608482 41.153553,-8.609814 41.152932,-8.610021 41.152320,-8.610246 41.151609,-8.610849 41.150421,-8.611119 41.148702,-8.611011 41.148270,-8.611056 41.148171,-8.610858 41.148054,-8.610795 41.148036,-8.610768 41.148027,-8.610930 41.147793,-8.611515 41.147766,-8.612847 41.148216,-8.620146 41.147703,-8.620137 41.147667,-8.620065 41.147604,-8.620299 41.147595)
700;LINESTRING(-8.611263 41.172084,-8.611146 41.172048,-8.611083 41.172399,-8.610642 41.172696,-8.609535 41.172930,-8.607906 41.173227,-8.606484 41.173506,-8.606385 41.173515,-8.605386 41.173704,-8.603478 41.173704,-8.601732 41.173758,-8.600967 41.173830,-8.600553 41.174073,-8.600571 41.174082,-8.600562 41.174100,-8.599815 41.174910,-8.600139 41.175603,-8.599887 41.176629,-8.599842 41.176746,-8.599779 41.176890,-8.599221 41.177952,-8.599329 41.178564,-8.599941 41.178717,-8.601354 41.179131,-8.602686 41.179518,-8.603154 41.179743,-8.603424 41.179851,-8.603091 41.179869,-8.602191 41.179671,-8.602164 41.179662,-8.601894 41.179608,-8.601876 41.179581,-8.601840 41.179572,-8.601831 41.179536,-8.601354 41.179464,-8.601057 41.179212,-8.601939 41.179284,-8.604099 41.179923,-8.605431 41.179698,-8.606565 41.178258,-8.607681 41.177160,-8.608185 41.176251,-8.608788 41.175351,-8.609886 41.174487,-8.610372 41.173515)
701;LINESTRING(-8.619930 41.147964,-8.619921 41.147721,-8.620290 41.147730,-8.620740 41.148936,-8.620830 41.149422,-8.620740 41.149440,-8.620992 41.150187,-8.621550 41.150745,-8.621595 41.151771,-8.621334 41.152968,-8.621244 41.154714,-8.620632 41.155317,-8.619444 41.155191,-8.618337 41.155191,-8.617320 41.155083,-8.616330 41.154705,-8.614260 41.154327,-8.613369 41.154057,-8.613369 41.154066,-8.613288 41.153823,-8.612244 41.153976,-8.612127 41.155803,-8.612055 41.156838,-8.612550 41.157324,-8.612118 41.158692,-8.611866 41.159826,-8.611686 41.160924,-8.611722 41.161230,-8.611704 41.161230)
702;LINESTRING(-8.663679 41.155776,-8.663679 41.155767,-8.663121 41.155029,-8.661969 41.153400,-8.662482 41.152770,-8.662617 41.151924,-8.662545 41.150871,-8.662482 41.150583,-8.661258 41.150430,-8.659377 41.150619,-8.657298 41.151087,-8.654949 41.152104,-8.651952 41.152230,-8.650224 41.153724,-8.648550 41.154111,-8.647434 41.154174,-8.646057 41.154246,-8.644041 41.154372,-8.642700 41.154129,-8.640792 41.153562,-8.638317 41.152995,-8.636112 41.152428,-8.634123 41.152455,-8.633286 41.152563,-8.633304 41.152563)
703;LINESTRING(-8.608185 41.169879,-8.608302 41.169870,-8.608383 41.169753,-8.607789 41.169825,-8.606475 41.169861,-8.605881 41.169573,-8.603703 41.169933,-8.603424 41.169483,-8.603370 41.168385,-8.603397 41.166909,-8.602695 41.165496,-8.602002 41.164299,-8.601975 41.164254,-8.601903 41.164146,-8.601336 41.163975,-8.600148 41.164857)
704;LINESTRING(-8.577009 41.144337,-8.574723 41.143869,-8.573265 41.143662,-8.572329 41.142897,-8.571420 41.142015,-8.571150 41.141430,-8.571420 41.140494,-8.570835 41.139630,-8.570052 41.138541,-8.569566 41.137362,-8.568999 41.136327,-8.568405 41.135778,-8.567559 41.135940,-8.567190 41.136174,-8.566542 41.136363,-8.565516 41.136921,-8.564679 41.137992,-8.564409 41.138559,-8.563428 41.139657,-8.563518 41.140134,-8.564103 41.140899,-8.565606 41.140494,-8.567685 41.140332,-8.569674 41.141007,-8.571528 41.142087,-8.572968 41.143590,-8.573436 41.144130,-8.575164 41.143986,-8.577450 41.144670,-8.579358 41.144157,-8.581113 41.143680,-8.583408 41.143680,-8.586756 41.143113,-8.589222 41.140836,-8.592759 41.140062,-8.596350 41.140413,-8.599518 41.141853,-8.602551 41.141961,-8.603577 41.141817,-8.604360 41.141799,-8.605413 41.141781,-8.606421 41.141556,-8.606880 41.141457,-8.607087 41.141403,-8.608005 41.141205,-8.608923 41.140998,-8.609373 41.140890,-8.609688 41.140872,-8.610318 41.141088,-8.610795 41.141286,-8.613828 41.141331,-8.614854 41.141016,-8.616303 41.140503,-8.617302 41.140872,-8.618211 41.141313,-8.619606 41.142123,-8.621010 41.143239,-8.622027 41.143815,-8.622369 41.143923,-8.623890 41.144391,-8.625717 41.144823,-8.626977 41.144751,-8.628696 41.144751,-8.630478 41.145426,-8.631126 41.145894,-8.632386 41.146749,-8.632278 41.147658,-8.630982 41.149107,-8.629596 41.150727,-8.629155 41.151096,-8.629137 41.151033,-8.629119 41.151006,-8.629101 41.151024,-8.629137 41.150979,-8.628858 41.151699,-8.628786 41.152086,-8.628732 41.152347,-8.628804 41.152527,-8.629767 41.152581,-8.630163 41.152608,-8.630199 41.152590,-8.630487 41.152554,-8.631144 41.152590,-8.631162 41.152635,-8.631315 41.152662,-8.631324 41.152671,-8.631351 41.152671)
